"ISO3_code","Time","PopFemale"
"PHL",2088,38391911
"PHL",2089,38258442
"PHL",2090,38123176
"PHL",2091,37984444
"PHL",2092,37844510
"PHL",2093,37699257
"PHL",2094,37548420
"PHL",2095,37396292
"PHL",2096,37239543
"PHL",2097,37076725
"PHL",2098,36910489
"PHL",2099,36742236
"PHL",2100,36569763
"PLW",1950,1527
"PLW",1951,1531
"PLW",1952,1551
"PLW",1953,1595
"PLW",1954,1671
"PLW",1955,1749
"PLW",1956,1820
"PLW",1957,1888
"PLW",1958,1944
"PLW",1959,1967
"PLW",1960,1965
"PLW",1961,1964
"PLW",1962,1967
"PLW",1963,1983
"PLW",1964,2009
"PLW",1965,2045
"PLW",1966,2092
"PLW",1967,2147
"PLW",1968,2209
"PLW",1969,2273
"PLW",1970,2328
"PLW",1971,2373
"PLW",1972,2421
"PLW",1973,2469
"PLW",1974,2508
"PLW",1975,2533
"PLW",1976,2550
"PLW",1977,2562
"PLW",1978,2572
"PLW",1979,2584
"PLW",1980,2614
"PLW",1981,2706
"PLW",1982,2829
"PLW",1983,2939
"PLW",1984,3039
"PLW",1985,3135
"PLW",1986,3251
"PLW",1987,3378
"PLW",1988,3491
"PLW",1989,3583
"PLW",1990,3699
"PLW",1991,3850
"PLW",1992,4003
"PLW",1993,4143
"PLW",1994,4276
"PLW",1995,4409
"PLW",1996,4543
"PLW",1997,4677
"PLW",1998,4805
"PLW",1999,4922
"PLW",2000,5006
"PLW",2001,5040
"PLW",2002,5050
"PLW",2003,5057
"PLW",2004,5058
"PLW",2005,5052
"PLW",2006,5026
"PLW",2007,4985
"PLW",2008,4926
"PLW",2009,4854
"PLW",2010,4775
"PLW",2011,4686
"PLW",2012,4587
"PLW",2013,4465
"PLW",2014,4323
"PLW",2015,4233
"PLW",2016,4196
"PLW",2017,4159
"PLW",2018,4133
"PLW",2019,4114
"PLW",2020,4095
"PLW",2021,4081
"PLW",2022,4064
"PLW",2023,4043
"PLW",2024,4021
"PLW",2025,4003
"PLW",2026,3982
"PLW",2027,3951
"PLW",2028,3922
"PLW",2029,3886
"PLW",2030,3861
"PLW",2031,3846
"PLW",2032,3828
"PLW",2033,3821
"PLW",2034,3828
"PLW",2035,3835
"PLW",2036,3839
"PLW",2037,3848
"PLW",2038,3856
"PLW",2039,3868
"PLW",2040,3881
"PLW",2041,3892
"PLW",2042,3901
"PLW",2043,3908
"PLW",2044,3915
"PLW",2045,3911
"PLW",2046,3898
"PLW",2047,3884
"PLW",2048,3868
"PLW",2049,3853
"PLW",2050,3841
"PLW",2051,3831
"PLW",2052,3824
"PLW",2053,3814
"PLW",2054,3804
"PLW",2055,3798
"PLW",2056,3787
"PLW",2057,3770
"PLW",2058,3755
"PLW",2059,3738
"PLW",2060,3724
"PLW",2061,3711
"PLW",2062,3699
"PLW",2063,3697
"PLW",2064,3695
"PLW",2065,3691
"PLW",2066,3682
"PLW",2067,3674
"PLW",2068,3658
"PLW",2069,3631
"PLW",2070,3604
"PLW",2071,3579
"PLW",2072,3555
"PLW",2073,3532
"PLW",2074,3507
"PLW",2075,3484
"PLW",2076,3461
"PLW",2077,3436
"PLW",2078,3411
"PLW",2079,3388
"PLW",2080,3365
"PLW",2081,3341
"PLW",2082,3317
"PLW",2083,3297
"PLW",2084,3275
"PLW",2085,3253
"PLW",2086,3233
"PLW",2087,3213
"PLW",2088,3192
"PLW",2089,3171
"PLW",2090,3151
"PLW",2091,3130
"PLW",2092,3109
"PLW",2093,3088
"PLW",2094,3069
"PLW",2095,3050
"PLW",2096,3028
"PLW",2097,3006
"PLW",2098,2984
"PLW",2099,2962
"PLW",2100,2941
"PNG",1950,375701
"PNG",1951,386751
"PNG",1952,397217
"PNG",1953,407683
"PNG",1954,417728
"PNG",1955,427379
"PNG",1956,436664
"PNG",1957,445700
"PNG",1958,454588
"PNG",1959,463420
"PNG",1960,472315
"PNG",1961,481288
"PNG",1962,490139
"PNG",1963,498985
"PNG",1964,508471
"PNG",1965,518446
"PNG",1966,528386
"PNG",1967,538284
"PNG",1968,548189
"PNG",1969,558076
"PNG",1970,568094
"PNG",1971,578503
"PNG",1972,588230
"PNG",1973,597427
"PNG",1974,607429
"PNG",1975,618460
"PNG",1976,630664
"PNG",1977,644105
"PNG",1978,658712
"PNG",1979,674316
"PNG",1980,690742
"PNG",1981,708008
"PNG",1982,726054
"PNG",1983,744631
"PNG",1984,763671
"PNG",1985,783164
"PNG",1986,803130
"PNG",1987,823757
"PNG",1988,844959
"PNG",1989,866904
"PNG",1990,890920
"PNG",1991,921683
"PNG",1992,960092
"PNG",1993,1001761
"PNG",1994,1045122
"PNG",1995,1090184
"PNG",1996,1137018
"PNG",1997,1185815
"PNG",1998,1236385
"PNG",1999,1288132
"PNG",2000,1340918
"PNG",2001,1394337
"PNG",2002,1448633
"PNG",2003,1504529
"PNG",2004,1561962
"PNG",2005,1620438
"PNG",2006,1679403
"PNG",2007,1738805
"PNG",2008,1799168
"PNG",2009,1860522
"PNG",2010,1922216
"PNG",2011,1982840
"PNG",2012,2042074
"PNG",2013,2100956
"PNG",2014,2159744
"PNG",2015,2218672
"PNG",2016,2277686
"PNG",2017,2336725
"PNG",2018,2395874
"PNG",2019,2455001
"PNG",2020,2512088
"PNG",2021,2567197
"PNG",2022,2620047
"PNG",2023,2670578
"PNG",2024,2720947
"PNG",2025,2771307
"PNG",2026,2821722
"PNG",2027,2871903
"PNG",2028,2921807
"PNG",2029,2971496
"PNG",2030,3020752
"PNG",2031,3069320
"PNG",2032,3116995
"PNG",2033,3163625
"PNG",2034,3209081
"PNG",2035,3253347
"PNG",2036,3296293
"PNG",2037,3337826
"PNG",2038,3377816
"PNG",2039,3416407
"PNG",2040,3454430
"PNG",2041,3492269
"PNG",2042,3529507
"PNG",2043,3565894
"PNG",2044,3601771
"PNG",2045,3637344
"PNG",2046,3672657
"PNG",2047,3707545
"PNG",2048,3741565
"PNG",2049,3774404
"PNG",2050,3806248
"PNG",2051,3837239
"PNG",2052,3867243
"PNG",2053,3896154
"PNG",2054,3924008
"PNG",2055,3950996
"PNG",2056,3977060
"PNG",2057,4001933
"PNG",2058,4025719
"PNG",2059,4047863
"PNG",2060,4068472
"PNG",2061,4088060
"PNG",2062,4106377
"PNG",2063,4123409
"PNG",2064,4138983
"PNG",2065,4153328
"PNG",2066,4166598
"PNG",2067,4178861
"PNG",2068,4190179
"PNG",2069,4200423
"PNG",2070,4209389
"PNG",2071,4217351
"PNG",2072,4225017
"PNG",2073,4232514
"PNG",2074,4239390
"PNG",2075,4245298
"PNG",2076,4250143
"PNG",2077,4254268
"PNG",2078,4257857
"PNG",2079,4260993
"PNG",2080,4263635
"PNG",2081,4265084
"PNG",2082,4265590
"PNG",2083,4265577
"PNG",2084,4265068
"PNG",2085,4264252
"PNG",2086,4262903
"PNG",2087,4260570
"PNG",2088,4257209
"PNG",2089,4253124
"PNG",2090,4248350
"PNG",2091,4242702
"PNG",2092,4236179
"PNG",2093,4228911
"PNG",2094,4221570
"PNG",2095,4213847
"PNG",2096,4205435
"PNG",2097,4196507
"PNG",2098,4187042
"PNG",2099,4177302
"PNG",2100,4167095
"POL",1950,6990200
"POL",1951,7044524
"POL",1952,7093934
"POL",1953,7137104
"POL",1954,7165999
"POL",1955,7177252
"POL",1956,7177330
"POL",1957,7137941
"POL",1958,7096695
"POL",1959,7092030
"POL",1960,7084467
"POL",1961,7116070
"POL",1962,7193089
"POL",1963,7290421
"POL",1964,7400447
"POL",1965,7539559
"POL",1966,7724877
"POL",1967,7926728
"POL",1968,8133273
"POL",1969,8315997
"POL",1970,8471237
"POL",1971,8616539
"POL",1972,8741659
"POL",1973,8842319
"POL",1974,8923472
"POL",1975,8977684
"POL",1976,9012495
"POL",1977,9044434
"POL",1978,9067906
"POL",1979,9080586
"POL",1980,9084052
"POL",1981,9084321
"POL",1982,9086462
"POL",1983,9097641
"POL",1984,9120466
"POL",1985,9146002
"POL",1986,9173115
"POL",1987,9211727
"POL",1988,9263431
"POL",1989,9323873
"POL",1990,9400414
"POL",1991,9494700
"POL",1992,9601784
"POL",1993,9714293
"POL",1994,9829181
"POL",1995,9943046
"POL",1996,10020740
"POL",1997,10059692
"POL",1998,10090193
"POL",1999,10113561
"POL",2000,10165505
"POL",2001,10193676
"POL",2002,10158163
"POL",2003,10110131
"POL",2004,10055101
"POL",2005,9988458
"POL",2006,9909788
"POL",2007,9822018
"POL",2008,9729041
"POL",2009,9642129
"POL",2010,9564424
"POL",2011,9494948
"POL",2012,9432026
"POL",2013,9365792
"POL",2014,9296953
"POL",2015,9232757
"POL",2016,9173406
"POL",2017,9114169
"POL",2018,9050659
"POL",2019,8984324
"POL",2020,8916563
"POL",2021,8847249
"POL",2022,9469347
"POL",2023,9909893
"POL",2024,9514858
"POL",2025,9192418
"POL",2026,8952101
"POL",2027,8782883
"POL",2028,8642795
"POL",2029,8506506
"POL",2030,8364975
"POL",2031,8229456
"POL",2032,8101730
"POL",2033,7962781
"POL",2034,7810738
"POL",2035,7663764
"POL",2036,7531244
"POL",2037,7409918
"POL",2038,7298196
"POL",2039,7191184
"POL",2040,7082013
"POL",2041,6969655
"POL",2042,6860709
"POL",2043,6758387
"POL",2044,6660452
"POL",2045,6569844
"POL",2046,6486187
"POL",2047,6406907
"POL",2048,6333460
"POL",2049,6265541
"POL",2050,6201127
"POL",2051,6141162
"POL",2052,6089083
"POL",2053,6044211
"POL",2054,6002586
"POL",2055,5960519
"POL",2056,5916367
"POL",2057,5867605
"POL",2058,5809205
"POL",2059,5744342
"POL",2060,5682895
"POL",2061,5628980
"POL",2062,5578852
"POL",2063,5532276
"POL",2064,5487074
"POL",2065,5441492
"POL",2066,5390216
"POL",2067,5325927
"POL",2068,5260010
"POL",2069,5204627
"POL",2070,5151081
"POL",2071,5093154
"POL",2072,5035978
"POL",2073,4975955
"POL",2074,4915012
"POL",2075,4858400
"POL",2076,4805609
"POL",2077,4755926
"POL",2078,4708915
"POL",2079,4663929
"POL",2080,4620303
"POL",2081,4578122
"POL",2082,4537564
"POL",2083,4498640
"POL",2084,4460734
"POL",2085,4423601
"POL",2086,4387512
"POL",2087,4352084
"POL",2088,4316834
"POL",2089,4281810
"POL",2090,4246977
"POL",2091,4211746
"POL",2092,4176100
"POL",2093,4140052
"POL",2094,4103411
"POL",2095,4066531
"POL",2096,4029086
"POL",2097,3990884
"POL",2098,3952659
"POL",2099,3914408
"POL",2100,3875501
"PRI",1950,508080
"PRI",1951,511071
"PRI",1952,514994
"PRI",1953,518478
"PRI",1954,521392
"PRI",1955,523800
"PRI",1956,526016
"PRI",1957,528259
"PRI",1958,530709
"PRI",1959,533503
"PRI",1960,541047
"PRI",1961,554309
"PRI",1962,568154
"PRI",1963,580841
"PRI",1964,592468
"PRI",1965,603192
"PRI",1966,613173
"PRI",1967,622709
"PRI",1968,632195
"PRI",1969,641911
"PRI",1970,655502
"PRI",1971,673814
"PRI",1972,692869
"PRI",1973,711284
"PRI",1974,729037
"PRI",1975,746310
"PRI",1976,763050
"PRI",1977,779415
"PRI",1978,796096
"PRI",1979,812978
"PRI",1980,829395
"PRI",1981,845028
"PRI",1982,858800
"PRI",1983,870513
"PRI",1984,880946
"PRI",1985,890380
"PRI",1986,899738
"PRI",1987,909250
"PRI",1988,918698
"PRI",1989,927342
"PRI",1990,936365
"PRI",1991,946719
"PRI",1992,956709
"PRI",1993,965700
"PRI",1994,973385
"PRI",1995,979383
"PRI",1996,982887
"PRI",1997,983738
"PRI",1998,983819
"PRI",1999,983470
"PRI",2000,981091
"PRI",2001,977058
"PRI",2002,971689
"PRI",2003,964874
"PRI",2004,957846
"PRI",2005,950769
"PRI",2006,942890
"PRI",2007,934451
"PRI",2008,925573
"PRI",2009,915952
"PRI",2010,905646
"PRI",2011,894069
"PRI",2012,880161
"PRI",2013,863286
"PRI",2014,842397
"PRI",2015,818840
"PRI",2016,794668
"PRI",2017,770427
"PRI",2018,753317
"PRI",2019,742842
"PRI",2020,733000
"PRI",2021,724164
"PRI",2022,719517
"PRI",2023,719455
"PRI",2024,719860
"PRI",2025,719249
"PRI",2026,717266
"PRI",2027,714295
"PRI",2028,710102
"PRI",2029,704425
"PRI",2030,696830
"PRI",2031,687587
"PRI",2032,677321
"PRI",2033,666041
"PRI",2034,655468
"PRI",2035,646523
"PRI",2036,637948
"PRI",2037,629100
"PRI",2038,619567
"PRI",2039,609077
"PRI",2040,597816
"PRI",2041,586411
"PRI",2042,575079
"PRI",2043,563681
"PRI",2044,552113
"PRI",2045,540373
"PRI",2046,528585
"PRI",2047,516774
"PRI",2048,504855
"PRI",2049,492873
"PRI",2050,481017
"PRI",2051,469505
"PRI",2052,458499
"PRI",2053,448014
"PRI",2054,437862
"PRI",2055,427878
"PRI",2056,418088
"PRI",2057,408577
"PRI",2058,399369
"PRI",2059,390117
"PRI",2060,381286
"PRI",2061,373073
"PRI",2062,365062
"PRI",2063,357460
"PRI",2064,350062
"PRI",2065,342932
"PRI",2066,336229
"PRI",2067,330086
"PRI",2068,325234
"PRI",2069,320344
"PRI",2070,314356
"PRI",2071,308178
"PRI",2072,302174
"PRI",2073,296401
"PRI",2074,290713
"PRI",2075,285075
"PRI",2076,279460
"PRI",2077,273856
"PRI",2078,268238
"PRI",2079,262650
"PRI",2080,257118
"PRI",2081,251565
"PRI",2082,246016
"PRI",2083,240515
"PRI",2084,235077
"PRI",2085,229735
"PRI",2086,224485
"PRI",2087,219383
"PRI",2088,214413
"PRI",2089,209594
"PRI",2090,204961
"PRI",2091,200511
"PRI",2092,196207
"PRI",2093,191987
"PRI",2094,187852
"PRI",2095,183778
"PRI",2096,179745
"PRI",2097,175777
"PRI",2098,171875
"PRI",2099,168035
"PRI",2100,164245
"PRK",1950,2814647
"PRK",1951,2793225
"PRK",1952,2806973
"PRK",1953,2852258
"PRK",1954,2917071
"PRK",1955,2996227
"PRK",1956,3084325
"PRK",1957,3177061
"PRK",1958,3269544
"PRK",1959,3358927
"PRK",1960,3446541
"PRK",1961,3535101
"PRK",1962,3622614
"PRK",1963,3704040
"PRK",1964,3778311
"PRK",1965,3851025
"PRK",1966,3894867
"PRK",1967,3911122
"PRK",1968,3939299
"PRK",1969,3985775
"PRK",1970,4046441
"PRK",1971,4110906
"PRK",1972,4191524
"PRK",1973,4291963
"PRK",1974,4382085
"PRK",1975,4461529
"PRK",1976,4537457
"PRK",1977,4613430
"PRK",1978,4702440
"PRK",1979,4797454
"PRK",1980,4892812
"PRK",1981,4994568
"PRK",1982,5111372
"PRK",1983,5232323
"PRK",1984,5345281
"PRK",1985,5454206
"PRK",1986,5554421
"PRK",1987,5649334
"PRK",1988,5726873
"PRK",1989,5778503
"PRK",1990,5819042
"PRK",1991,5849073
"PRK",1992,5870675
"PRK",1993,5893136
"PRK",1994,5920477
"PRK",1995,5946767
"PRK",1996,5970393
"PRK",1997,5996392
"PRK",1998,6027707
"PRK",1999,6065628
"PRK",2000,6105263
"PRK",2001,6170620
"PRK",2002,6258351
"PRK",2003,6336153
"PRK",2004,6398935
"PRK",2005,6448696
"PRK",2006,6496886
"PRK",2007,6530392
"PRK",2008,6543949
"PRK",2009,6563884
"PRK",2010,6589636
"PRK",2011,6614795
"PRK",2012,6634970
"PRK",2013,6638435
"PRK",2014,6631404
"PRK",2015,6615914
"PRK",2016,6587217
"PRK",2017,6538175
"PRK",2018,6476691
"PRK",2019,6414759
"PRK",2020,6349107
"PRK",2021,6282850
"PRK",2022,6213688
"PRK",2023,6156365
"PRK",2024,6121236
"PRK",2025,6090003
"PRK",2026,6064238
"PRK",2027,6050002
"PRK",2028,6041263
"PRK",2029,6033781
"PRK",2030,6026188
"PRK",2031,6017042
"PRK",2032,6006542
"PRK",2033,5995900
"PRK",2034,5984233
"PRK",2035,5969827
"PRK",2036,5951802
"PRK",2037,5931446
"PRK",2038,5908854
"PRK",2039,5883437
"PRK",2040,5853261
"PRK",2041,5816414
"PRK",2042,5774242
"PRK",2043,5728466
"PRK",2044,5680785
"PRK",2045,5632712
"PRK",2046,5584208
"PRK",2047,5536405
"PRK",2048,5489480
"PRK",2049,5442716
"PRK",2050,5397560
"PRK",2051,5352862
"PRK",2052,5308999
"PRK",2053,5268197
"PRK",2054,5229288
"PRK",2055,5192599
"PRK",2056,5158949
"PRK",2057,5127342
"PRK",2058,5096346
"PRK",2059,5066499
"PRK",2060,5043546
"PRK",2061,5025543
"PRK",2062,5005544
"PRK",2063,4982155
"PRK",2064,4954795
"PRK",2065,4923868
"PRK",2066,4890829
"PRK",2067,4856384
"PRK",2068,4820458
"PRK",2069,4782890
"PRK",2070,4743875
"PRK",2071,4703772
"PRK",2072,4663304
"PRK",2073,4622557
"PRK",2074,4581403
"PRK",2075,4540210
"PRK",2076,4499000
"PRK",2077,4458353
"PRK",2078,4418395
"PRK",2079,4379611
"PRK",2080,4342018
"PRK",2081,4305510
"PRK",2082,4270542
"PRK",2083,4237186
"PRK",2084,4205497
"PRK",2085,4175201
"PRK",2086,4146373
"PRK",2087,4119178
"PRK",2088,4093002
"PRK",2089,4067105
"PRK",2090,4041363
"PRK",2091,4015865
"PRK",2092,3990295
"PRK",2093,3964203
"PRK",2094,3937150
"PRK",2095,3909167
"PRK",2096,3880651
"PRK",2097,3851347
"PRK",2098,3821471
"PRK",2099,3791304
"PRK",2100,3761197
"PRT",1950,2228584
"PRT",1951,2239085
"PRT",1952,2245905
"PRT",1953,2251364
"PRT",1954,2256913
"PRT",1955,2257841
"PRT",1956,2254830
"PRT",1957,2251825
"PRT",1958,2253247
"PRT",1959,2260419
"PRT",1960,2264773
"PRT",1961,2258738
"PRT",1962,2245381
"PRT",1963,2232649
"PRT",1964,2220185
"PRT",1965,2204480
"PRT",1966,2188845
"PRT",1967,2175883
"PRT",1968,2164234
"PRT",1969,2153432
"PRT",1970,2135680
"PRT",1971,2137698
"PRT",1972,2166300
"PRT",1973,2193663
"PRT",1974,2219526
"PRT",1975,2242489
"PRT",1976,2265104
"PRT",1977,2288946
"PRT",1978,2313587
"PRT",1979,2338868
"PRT",1980,2363816
"PRT",1981,2383864
"PRT",1982,2398541
"PRT",1983,2410389
"PRT",1984,2421875
"PRT",1985,2432092
"PRT",1986,2441771
"PRT",1987,2453371
"PRT",1988,2465517
"PRT",1989,2478118
"PRT",1990,2493721
"PRT",1991,2511766
"PRT",1992,2527891
"PRT",1993,2540705
"PRT",1994,2552802
"PRT",1995,2563765
"PRT",1996,2574892
"PRT",1997,2587232
"PRT",1998,2595748
"PRT",1999,2602443
"PRT",2000,2612571
"PRT",2001,2620115
"PRT",2002,2622186
"PRT",2003,2620162
"PRT",2004,2612394
"PRT",2005,2600734
"PRT",2006,2589351
"PRT",2007,2579006
"PRT",2008,2566665
"PRT",2009,2551895
"PRT",2010,2533610
"PRT",2011,2508705
"PRT",2012,2475857
"PRT",2013,2439280
"PRT",2014,2404758
"PRT",2015,2374968
"PRT",2016,2345671
"PRT",2017,2318006
"PRT",2018,2297397
"PRT",2019,2282188
"PRT",2020,2268910
"PRT",2021,2250511
"PRT",2022,2223182
"PRT",2023,2191799
"PRT",2024,2158983
"PRT",2025,2124920
"PRT",2026,2090389
"PRT",2027,2054304
"PRT",2028,2019565
"PRT",2029,1987561
"PRT",2030,1957631
"PRT",2031,1930567
"PRT",2032,1905775
"PRT",2033,1883435
"PRT",2034,1863619
"PRT",2035,1845944
"PRT",2036,1829807
"PRT",2037,1813938
"PRT",2038,1798462
"PRT",2039,1783286
"PRT",2040,1767975
"PRT",2041,1752192
"PRT",2042,1736571
"PRT",2043,1721302
"PRT",2044,1707322
"PRT",2045,1694346
"PRT",2046,1680894
"PRT",2047,1666225
"PRT",2048,1650643
"PRT",2049,1633971
"PRT",2050,1615645
"PRT",2051,1598811
"PRT",2052,1583841
"PRT",2053,1568755
"PRT",2054,1554244
"PRT",2055,1539797
"PRT",2056,1525582
"PRT",2057,1512587
"PRT",2058,1499578
"PRT",2059,1486542
"PRT",2060,1472905
"PRT",2061,1459171
"PRT",2062,1447821
"PRT",2063,1439050
"PRT",2064,1431657
"PRT",2065,1423126
"PRT",2066,1412995
"PRT",2067,1402456
"PRT",2068,1391559
"PRT",2069,1380572
"PRT",2070,1370328
"PRT",2071,1361483
"PRT",2072,1353600
"PRT",2073,1345868
"PRT",2074,1338230
"PRT",2075,1330722
"PRT",2076,1323342
"PRT",2077,1315892
"PRT",2078,1308330
"PRT",2079,1300727
"PRT",2080,1293025
"PRT",2081,1285171
"PRT",2082,1277340
"PRT",2083,1269468
"PRT",2084,1261450
"PRT",2085,1253392
"PRT",2086,1245404
"PRT",2087,1237621
"PRT",2088,1229927
"PRT",2089,1222274
"PRT",2090,1214835
"PRT",2091,1207494
"PRT",2092,1200154
"PRT",2093,1193055
"PRT",2094,1186255
"PRT",2095,1179719
"PRT",2096,1173361
"PRT",2097,1167120
"PRT",2098,1161044
"PRT",2099,1155121
"PRT",2100,1149345
"PRY",1950,332217
"PRY",1951,337837
"PRY",1952,343825
"PRY",1953,350150
"PRY",1954,356805
"PRY",1955,364001
"PRY",1956,372150
"PRY",1957,381377
"PRY",1958,391371
"PRY",1959,401743
"PRY",1960,412234
"PRY",1961,422719
"PRY",1962,433277
"PRY",1963,443058
"PRY",1964,452475
"PRY",1965,462740
"PRY",1966,473801
"PRY",1967,485742
"PRY",1968,498492
"PRY",1969,511880
"PRY",1970,525725
"PRY",1971,540384
"PRY",1972,556473
"PRY",1973,572738
"PRY",1974,589089
"PRY",1975,606224
"PRY",1976,623559
"PRY",1977,641286
"PRY",1978,659720
"PRY",1979,679277
"PRY",1980,700350
"PRY",1981,722776
"PRY",1982,746806
"PRY",1983,772091
"PRY",1984,797386
"PRY",1985,822584
"PRY",1986,847813
"PRY",1987,873089
"PRY",1988,898632
"PRY",1989,924588
"PRY",1990,950843
"PRY",1991,977070
"PRY",1992,1003331
"PRY",1993,1030018
"PRY",1994,1057629
"PRY",1995,1086660
"PRY",1996,1117372
"PRY",1997,1149487
"PRY",1998,1182340
"PRY",1999,1215399
"PRY",2000,1247967
"PRY",2001,1277844
"PRY",2002,1303782
"PRY",2003,1329675
"PRY",2004,1356867
"PRY",2005,1383335
"PRY",2006,1408768
"PRY",2007,1432927
"PRY",2008,1456219
"PRY",2009,1479490
"PRY",2010,1504620
"PRY",2011,1531652
"PRY",2012,1558699
"PRY",2013,1584854
"PRY",2014,1609779
"PRY",2015,1633533
"PRY",2016,1656143
"PRY",2017,1677712
"PRY",2018,1698546
"PRY",2019,1718977
"PRY",2020,1740423
"PRY",2021,1762962
"PRY",2022,1784156
"PRY",2023,1804194
"PRY",2024,1824151
"PRY",2025,1843577
"PRY",2026,1862394
"PRY",2027,1880527
"PRY",2028,1898561
"PRY",2029,1916823
"PRY",2030,1934676
"PRY",2031,1951424
"PRY",2032,1966762
"PRY",2033,1980731
"PRY",2034,1993119
"PRY",2035,2003869
"PRY",2036,2013211
"PRY",2037,2021214
"PRY",2038,2027848
"PRY",2039,2033328
"PRY",2040,2037715
"PRY",2041,2041122
"PRY",2042,2043632
"PRY",2043,2045309
"PRY",2044,2046220
"PRY",2045,2046493
"PRY",2046,2046298
"PRY",2047,2045868
"PRY",2048,2045493
"PRY",2049,2045299
"PRY",2050,2045370
"PRY",2051,2045916
"PRY",2052,2047120
"PRY",2053,2048588
"PRY",2054,2050023
"PRY",2055,2051304
"PRY",2056,2052211
"PRY",2057,2052674
"PRY",2058,2052659
"PRY",2059,2052206
"PRY",2060,2051428
"PRY",2061,2050310
"PRY",2062,2048755
"PRY",2063,2046071
"PRY",2064,2041739
"PRY",2065,2035769
"PRY",2066,2028529
"PRY",2067,2020560
"PRY",2068,2012070
"PRY",2069,2003321
"PRY",2070,1994344
"PRY",2071,1985114
"PRY",2072,1975769
"PRY",2073,1966269
"PRY",2074,1956536
"PRY",2075,1946653
"PRY",2076,1936672
"PRY",2077,1926656
"PRY",2078,1916539
"PRY",2079,1906430
"PRY",2080,1896419
"PRY",2081,1886407
"PRY",2082,1876316
"PRY",2083,1866189
"PRY",2084,1855950
"PRY",2085,1845521
"PRY",2086,1834986
"PRY",2087,1824293
"PRY",2088,1813545
"PRY",2089,1802755
"PRY",2090,1791921
"PRY",2091,1781087
"PRY",2092,1770200
"PRY",2093,1759054
"PRY",2094,1747574
"PRY",2095,1735853
"PRY",2096,1723899
"PRY",2097,1711636
"PRY",2098,1699159
"PRY",2099,1686598
"PRY",2100,1674113
"PSE",1950,190402
"PSE",1951,193036
"PSE",1952,196004
"PSE",1953,199219
"PSE",1954,202537
"PSE",1955,205905
"PSE",1956,209342
"PSE",1957,212842
"PSE",1958,216436
"PSE",1959,220167
"PSE",1960,224005
"PSE",1961,227910
"PSE",1962,231832
"PSE",1963,235480
"PSE",1964,238549
"PSE",1965,240647
"PSE",1966,240959
"PSE",1967,239301
"PSE",1968,236796
"PSE",1969,235229
"PSE",1970,236098
"PSE",1971,240007
"PSE",1972,246575
"PSE",1973,254300
"PSE",1974,262419
"PSE",1975,270791
"PSE",1976,278968
"PSE",1977,287103
"PSE",1978,295413
"PSE",1979,304105
"PSE",1980,313388
"PSE",1981,323310
"PSE",1982,334218
"PSE",1983,347134
"PSE",1984,362590
"PSE",1985,375171
"PSE",1986,384957
"PSE",1987,404023
"PSE",1988,425857
"PSE",1989,442842
"PSE",1990,460860
"PSE",1991,480228
"PSE",1992,500915
"PSE",1993,522801
"PSE",1994,545866
"PSE",1995,570182
"PSE",1996,595780
"PSE",1997,622664
"PSE",1998,648441
"PSE",1999,672347
"PSE",2000,697177
"PSE",2001,722134
"PSE",2002,745928
"PSE",2003,769988
"PSE",2004,795511
"PSE",2005,823144
"PSE",2006,852950
"PSE",2007,884554
"PSE",2008,915938
"PSE",2009,945948
"PSE",2010,975334
"PSE",2011,1004125
"PSE",2012,1032205
"PSE",2013,1059973
"PSE",2014,1087732
"PSE",2015,1116012
"PSE",2016,1145060
"PSE",2017,1172196
"PSE",2018,1197349
"PSE",2019,1223178
"PSE",2020,1252538
"PSE",2021,1285108
"PSE",2022,1319499
"PSE",2023,1355904
"PSE",2024,1393297
"PSE",2025,1432027
"PSE",2026,1471644
"PSE",2027,1511288
"PSE",2028,1550860
"PSE",2029,1590697
"PSE",2030,1631367
"PSE",2031,1672007
"PSE",2032,1711244
"PSE",2033,1748968
"PSE",2034,1785390
"PSE",2035,1820669
"PSE",2036,1854858
"PSE",2037,1887890
"PSE",2038,1919851
"PSE",2039,1950851
"PSE",2040,1980748
"PSE",2041,2009486
"PSE",2042,2037348
"PSE",2043,2064824
"PSE",2044,2092140
"PSE",2045,2119529
"PSE",2046,2147225
"PSE",2047,2175280
"PSE",2048,2203412
"PSE",2049,2231258
"PSE",2050,2258904
"PSE",2051,2286092
"PSE",2052,2312514
"PSE",2053,2338344
"PSE",2054,2363428
"PSE",2055,2387366
"PSE",2056,2410218
"PSE",2057,2432366
"PSE",2058,2453579
"PSE",2059,2473264
"PSE",2060,2490935
"PSE",2061,2506827
"PSE",2062,2521802
"PSE",2063,2535836
"PSE",2064,2548539
"PSE",2065,2559349
"PSE",2066,2569022
"PSE",2067,2578850
"PSE",2068,2588830
"PSE",2069,2598778
"PSE",2070,2608496
"PSE",2071,2617955
"PSE",2072,2627068
"PSE",2073,2635532
"PSE",2074,2643238
"PSE",2075,2650460
"PSE",2076,2657147
"PSE",2077,2663017
"PSE",2078,2668149
"PSE",2079,2672737
"PSE",2080,2676595
"PSE",2081,2679678
"PSE",2082,2682207
"PSE",2083,2683895
"PSE",2084,2684712
"PSE",2085,2684854
"PSE",2086,2684464
"PSE",2087,2683495
"PSE",2088,2681779
"PSE",2089,2679225
"PSE",2090,2676027
"PSE",2091,2672279
"PSE",2092,2667763
"PSE",2093,2662586
"PSE",2094,2656911
